 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
146.1640625,58.52280236,-0.386948102,-0.55575902,176.4423077,75.75173442,-1.570609373,0.968536251,0
123.1640625,52.6331314,0.155716434,-0.198033827,2.739130435,15.79442052,8.588996654,93.30484347,0
132.2734375,56.99680841,0.021092589,-0.540127446,3.744983278,20.02379897,6.973379618,59.03128631,0
142.6796875,47.40054285,-0.221563426,-0.035216747,1.273411371,11.16378501,14.13722166,257.8529153,0
140.3359375,49.69788057,-0.377740339,0.023862311,4.071906355,21.03909834,6.99152941,57.60307868,0
154.546875,49.50029346,-0.201807755,-0.077732698,3.304347826,18.11218333,7.845692539,76.1737536,0
48.078125,32.40023374,3.596613116,17.31498052,64.76421405,72.62912333,1.105638115,0.280692664,1
135.4765625,54.57104957,-0.78854709,0.077817506,3.060200669,25.11591298,8.363555112,69.39189395,0
142.046875,49.81290925,-0.241620276,-0.08429145,1.461538462,14.96705498,12.10503268,163.728928,0
96.6328125,44.08884338,0.396520546,0.732046294,2.065217391,15.60006306,11.01607252,143.7990857,0
57.90625,32.20137747,3.250958328,17.30989607,25.54682274,56.80155547,2.413393475,4.922058958,1
69.234375,42.41912975,2.010625143,5.760894094,12.01839465,44.85330601,3.963575589,14.94381867,1
100.0859375,40.11663218,0.550702236,1.469776022,2.553511706,20.50645496,8.760870096,80.3727066,1
59.828125,30.79115878,2.70600389,13.43681055,6.913043478,36.31600157,5.456122788,29.07982511,1
35.1796875,26.17979708,5.374898,39.85083356,15.74247492,52.62431279,3.477182127,10.83941966,1
120.890625,51.21236947,0.486548415,0.016001829,22.35284281,58.23467043,2.474523562,4.683489786,1
106.2890625,42.36728402,0.304728032,0.964784949,0.842809365,9.835624289,18.10163502,403.7760408,0
136.703125,55.21525482,-0.138694079,-0.457520726,3.048494983,19.55006409,7.873036125,69.09910524,0
124.6640625,52.67015244,0.050878103,-0.293811971,1.689799331,13.68451006,11.85657133,170.9244113,0
115.3828125,45.25105681,0.267057378,0.079828604,6.147993311,28.90372679,5.138478277,27.5478639,0
49.3203125,42.95108657,2.889817305,10.13987132,39.48913043,65.16607841,1.57437565,1.396720202,1
125.6328125,54.07458262,0.254268421,-0.280060146,4.081939799,22.74616308,6.930424105,52.46578209,0
28.5,30.89498341,4.85741434,28.12136742,99.57274247,71.98993491,0.588580234,-0.577556703,1
111.7265625,48.61258113,0.119987519,0.055169496,5.028428094,26.48800816,6.379388922,43.50960999,0
124.6015625,40.15698489,0.088767451,0.871930608,3.305183946,20.2200604,7.437364451,61.07313614,0
49.6484375,35.18002581,2.989773372,12.14572219,6.816053512,31.83774095,5.340635791,29.9632072,1
88.5859375,45.18236094,0.488653449,0.661438584,5.18729097,26.68185608,6.555445609,47.04622388,0
87.15625,50.25317737,2.042072556,4.229606064,55.36538462,49.63494938,1.165437686,1.920774268,0
119.4765625,46.56815651,0.023647801,0.072086245,8.450668896,34.68012078,4.734922698,22.89082584,0
55.671875,28.60482624,2.961258401,17.58977833,10.89715719,43.53292636,4.223892139,17.13286417,1
176.890625,62.1510552,-1.291564673,0.643539961,169.048495,61.41520235,-1.039828229,0.523338288,0
133.40625,42.26487118,0.315251226,0.753635958,2.56270903,15.86097356,8.737790255,96.37238854,0
103.9296875,46.8956927,0.334532174,0.148036154,0.661371237,10.58576438,18.76284076,383.7918116,0
108.765625,40.42015362,0.559078083,1.217888147,4.113712375,22.02769872,6.98624433,56.17693198,0
80.9609375,35.17332138,2.183944861,8.837161121,12.57608696,41.9203345,3.752025145,13.96083946,1
113.1875,57.8435052,0.693296624,-0.1424789,4.668060201,25.28329819,6.844521764,50.69205775,0
120.546875,50.87113919,-0.057962209,-0.241425621,0.637959866,10.40742903,20.60540855,459.1656832,0
102.578125,54.29744604,0.48294604,0.050885346,136.5501672,77.38611219,-0.935903254,-0.718893448,0
117.6953125,47.61820138,0.111360296,0.187767463,3.345317726,20.66350053,8.693813268,85.27751693,0
110.3515625,34.45617457,0.163439455,1.917522016,0.828595318,10.55214247,16.71590506,333.0563403,0
116.515625,50.35312558,0.075483976,-0.143983462,1.612876254,13.89327939,10.90972781,142.1187519,0
31.796875,34.8057914,4.327562238,20.43281951,38.00501672,62.44372697,1.843819367,2.581170151,1
135.0078125,43.6154173,-0.010089693,0.189328246,2.131270903,18.23816771,9.878744128,105.6897145,0
143.8515625,52.12366453,-0.261784651,-0.521904293,86.73076923,77.96223309,0.236662263,-1.326503077,0
134.3515625,53.18284936,-0.06753907,-0.502977774,2.616220736,15.17007388,8.849195321,102.3976396,0
138.5703125,50.85052906,-0.404696444,0.152017114,1.545986622,12.89066678,11.60436729,167.686798,0
135.8359375,49.46001816,0.077007102,-0.076658066,1.247491639,10.65915933,14.81645391,293.25189,0
89.2890625,59.40961522,1.138659189,0.507889889,68.33361204,84.08348042,0.787360707,-0.845856504,1
94.0390625,45.27526959,0.325119594,0.392478883,0.372073579,9.18772207,25.14870995,641.9650322,0
76.8359375,44.27008325,1.883284618,4.619828099,1.822742475,14.56557142,12.68602242,182.2400012,1
11.140625,25.69524955,8.069522046,68.10162173,75.83277592,70.8948215,0.781355646,-0.152781378,1
115.34375,47.38298704,-0.115859571,0.107620564,0.561036789,9.24338977,22.8667696,570.9373762,0
22.515625,30.84132383,5.701812939,34.57422517,74.82692308,71.16992463,0.803085933,-0.138984649,1
11.6328125,30.55166503,6.255561501,40.839036,55.10284281,69.24592855,1.000682016,0.007548225,1
86.6953125,39.37114239,0.472322266,1.305062823,2.411371237,16.23571163,9.830029634,115.6962478,0
127.8203125,49.70120622,0.019765499,-0.251193786,3.826086957,17.4960059,6.762034868,60.42493891,0
66.078125,52.10395399,2.257081435,4.738070151,79.29264214,107.4318232,0.640118738,-1.550670386,1
21.6796875,30.53428749,5.876555783,36.83901532,45.02508361,61.51146158,1.514671247,1.720126594,1
24.953125,30.35849844,6.592260045,46.09974488,47.05351171,61.68625828,1.505857193,1.832977269,1
110.0,55.94849752,0.244713042,-0.505224142,13.03177258,43.44541411,3.530325367,11.64870123,0
127.9375,49.8102258,0.344480634,-0.212723582,15.02006689,49.71629813,3.229945068,9.082816316,0
26.8984375,45.92314229,3.73105918,13.47608949,83.55351171,66.13780065,0.591620177,-0.341973448,1
17.0078125,31.17277861,5.936043887,36.75222153,63.31354515,69.60168219,0.895209094,-0.112167817,1
125.0,56.1244432,-0.100384291,-0.551908381,88.84949833,92.51710006,0.215247236,-1.7517573,0
56.5625,29.50364119,2.998386497,17.24222402,65.2090301,78.93437297,0.627879144,-1.261211285,0
105.296875,45.20687852,0.199774837,0.035099156,10.19147157,40.29700721,3.966933319,14.7787673,0
20.3515625,25.77171107,7.024644815,56.11297239,70.51254181,65.47230523,1.102049947,0.782055998,1
116.2109375,44.34975556,0.176215304,0.221383066,2.06270903,12.89591393,10.3016424,149.8065882,0
127.5859375,48.12703362,0.042119015,-0.216270565,2.456521739,15.99829472,9.91901319,122.5725708,0
137.8828125,41.07531594,-0.191620268,0.817939965,6.014214047,29.39474105,5.834406339,36.09475633,0
86.6796875,43.20245465,0.263564626,0.606125456,1.859531773,18.47212492,10.42016431,111.4556109,0
62.3515625,37.78363358,3.028611424,12.85167811,41.74331104,70.71289043,1.682642485,1.705525714,1
40.3046875,33.34421769,4.397312122,22.90804391,43.76839465,65.72739922,1.568893072,1.573680409,1
122.1484375,48.78077392,-0.097906922,0.013527811,3.276755853,23.85798622,7.810014542,62.41340758,0
41.2109375,31.94664799,3.887521273,19.89781024,88.33361204,78.91144803,0.588461918,-0.807271674,1
92.0,42.38937809,0.636471379,1.60787266,6.347826087,26.63665002,4.78786338,24.46230841,0
94.3359375,46.31655302,0.188530685,0.096321526,6.661371237,32.03525252,5.123801783,26.45640876,0
147.15625,45.82105778,-0.441836412,0.350294384,3.943143813,20.58866408,6.503842501,48.72534004,0
28.1953125,39.21376883,4.269629379,18.15426232,103.8060201,85.64720648,0.095444496,-1.358247918,1
39.9765625,53.53014117,2.017403345,3.969447362,60.57190635,59.92481923,1.732845539,2.267167776,1
105.78125,48.05025649,0.312141229,0.405069901,3.558528428,20.86088062,7.261082705,60.66004974,0
48.0,33.12523585,3.232482712,14.97328566,69.98076923,62.08698018,0.678813792,0.096656476,1
112.3046875,47.30148627,0.459259767,0.140740746,60.25501672,88.66722773,1.075924695,-0.437491128,1
99.25,40.24165286,0.579725433,1.271394599,4.50083612,27.5529742,6.612032641,45.07107316,0
66.4921875,36.70745754,2.422071693,9.505038839,23.47324415,56.76133912,2.425321018,4.736399966,1
104.8203125,35.97664902,0.08028042,2.232677231,1.489130435,10.41259442,14.54123174,304.9021154,0
51.0703125,49.34574823,2.509115646,6.156814519,103.0635452,77.65851827,0.088468245,-1.002333705,1
14.6875,34.72227986,5.338868819,28.42242062,131.8971572,65.63078514,-0.028542707,-0.4674551,1
95.5625,40.83288159,0.445185011,1.458504286,2.369565217,15.53060018,9.500831759,110.2021949,0
87.2421875,36.10547615,0.457076926,2.797381309,0.809364548,12.04883233,16.26129078,282.1772404,0
86.3125,44.03811382,0.355477038,0.437271542,1.360367893,11.37112172,13.8671164,246.5188064,0
113.5625,45.02113219,0.141473806,-0.00052033,1.548494983,13.84548594,11.78972755,166.1104013,0
116.53125,44.74370373,0.679248889,0.725746148,102.2884615,98.46212742,0.207609348,-1.676794645,1
126.6953125,47.86823689,0.175934552,0.024122761,4.325250836,21.81567043,6.818360395,55.68267951,0
130.8046875,45.40495888,-0.12966176,0.171149829,2.00083612,16.73447464,10.88950112,130.9881673,0
130.984375,43.70425901,-0.119205418,0.21853825,8.088628763,33.34865234,4.32567954,18.3572465,0
120.3671875,56.46969197,0.171459088,-0.272106245,1.888795987,14.91290798,11.38038432,152.564805,0
105.0625,47.98400612,0.362463216,0.282805,1.095317726,12.37138291,14.56504767,239.5055894,0
103.421875,50.94614334,0.254737999,0.018195006,0.756688963,11.65638888,17.38217015,324.0659076,0
99.109375,46.35245988,0.282614415,0.081326163,2.254180602,15.28926026,9.375867775,107.7609734,0
143.71875,47.62351335,-0.113036125,-0.368045041,5.346989967,28.02413256,5.919328985,35.81880526,0
6.1796875,28.37098914,7.520589491,57.50455774,174.3461538,58.72705339,-0.730653265,-0.345934684,1
90.140625,46.94074296,0.448594339,0.567387084,3.367892977,21.71039482,7.447844161,60.29445304,0
112.203125,85.3085722,0.259640507,-1.429338602,148.201505,41.42865122,0.370715803,0.091194213,0
111.5625,42.10213586,0.319276476,0.574104412,1.281772575,13.76650856,13.80589309,218.0103307,0
142.296875,47.24344521,-0.037302799,-0.254429794,0.66722408,9.573145409,19.66562033,455.8824486,0
112.65625,43.4195444,0.363250607,0.433539117,1.881270903,14.47680478,10.28351336,127.0380191,0
139.7265625,56.63075507,-0.304534483,-0.441933472,10.42558528,37.9351054,3.611961561,12.10399334,0
139.15625,48.23614398,0.075055701,0.039116903,2.846989967,17.05306,8.43315725,87.59085394,0
111.9453125,51.80451666,0.108248103,-0.435092834,1.906354515,13.53125676,10.28259447,138.5696239,0
137.3515625,47.48924053,-0.174612459,0.087644632,2.265050167,19.91480557,9.732181748,99.90972086,0
22.5546875,30.38780815,6.15695949,41.52907403,37.15635452,58.76322709,2.023999715,3.597643146,1
117.609375,44.74393017,0.060455944,0.159091157,3.102842809,21.18204954,8.57774107,80.72721694,0
133.453125,44.10868313,0.115085092,0.47494619,2.487458194,17.12409976,8.509270895,83.68007779,0
35.2734375,30.89288825,4.561610759,25.66035947,19.86956522,48.10822224,2.986113536,9.016917648,1
95.7421875,44.05044092,0.514332377,1.458993717,1.60451505,14.10916397,10.91218744,140.6188952,0
144.3359375,48.9738893,-0.029265748,-0.177708815,1.313545151,10.54475335,15.51860604,314.829701,0
104.8984375,45.14418565,0.261252213,0.418917645,2.648829431,20.68930274,8.251639975,70.41230875,0
106.25,47.54833068,0.419561055,0.574942953,3.424749164,18.94019428,6.889800412,55.50601371,0
87.34375,34.4482033,0.631721685,3.264305952,2.12458194,13.19389863,10.3888651,146.0720641,0
111.78125,49.1416857,0.060100096,-0.07140241,2.544314381,18.47579659,8.529840791,81.07258939,0
114.578125,57.85320991,0.308272759,-0.563533859,2.221571906,13.46624305,9.67037734,129.106383,0
100.1015625,41.5902332,0.987930764,1.798211427,140.132107,92.79473124,-0.698226921,-1.302047088,0
82.3828125,46.59803528,1.526851177,2.545764089,153.243311,78.43529487,-0.710192918,-0.527549306,1
134.203125,45.77925284,0.02801394,-0.108025926,6.273411371,28.61054362,5.08046732,26.97466407,0
92.8984375,33.12472638,0.747670302,3.403099999,1.094481605,10.51986191,16.0248918,325.2080225,0
45.8359375,30.90200675,3.716130782,20.86737359,16.60869565,53.46329086,3.32919873,9.888894413,1
104.234375,37.14172274,0.641693723,1.57556775,2.930602007,15.71493655,7.961236688,83.67810839,0
129.1015625,45.73357626,0.12586458,0.149425617,1.931438127,13.92635845,10.51466176,140.6093076,0
101.9375,42.69509449,0.340023635,0.69806021,3.057692308,21.90208942,8.082175039,69.09648159,0
106.3046875,44.14757896,0.712812797,0.810930966,1.655518395,13.8478375,11.21633612,149.497783,0
104.5390625,44.0184447,1.19852334,2.280303458,30.06270903,63.07054166,2.00610609,2.841017681,1
76.671875,50.07230855,1.797571445,3.100705383,1.289297659,11.07083845,16.43405227,314.1971868,1
118.65625,51.44800736,0.192530039,-0.246058764,4.381270903,25.85378459,6.471100908,43.2935488,0
105.3671875,44.84415219,0.406818295,0.274223887,6.287625418,33.41443244,5.533563572,30.05607098,1
107.3671875,50.91044083,0.094514108,-0.530465324,2.570234114,16.84384062,9.456757152,107.1969138,0
118.4765625,45.5864503,0.093271735,0.024995554,2.266722408,15.84149951,9.019529291,98.31474632,0
44.796875,30.17303209,4.735203756,27.96010082,30.69314381,61.82819804,2.156630767,3.773395708,1
125.8203125,45.6187382,-0.209818907,0.463867302,4.871237458,29.02795577,6.166604989,37.77379696,0
110.8203125,37.4673678,0.211653419,1.138414087,5.412207358,25.91547525,5.68669672,35.83248481,0
107.34375,47.33828351,-0.005620097,0.401994337,7.762541806,32.40866458,4.424615002,19.41531457,0
122.09375,53.760673,0.222695006,-0.341699092,0.72993311,10.72683661,17.39021873,339.0620875,0
13.9765625,32.9406343,5.461851458,31.02640461,175.7842809,45.47368992,-0.590940053,0.826186564,1
14.984375,31.6415432,6.056434764,37.83680375,87.14882943,69.73715288,0.416348214,-0.492008325,1
108.8671875,43.12144389,0.374764515,0.461249868,1.889632107,12.34040023,11.0744478,172.1784414,0
113.765625,48.30251099,0.412942995,0.136884629,2.847826087,18.21008726,9.441936144,102.5185698,0
91.296875,33.88292328,0.901498805,3.695525235,3.658862876,21.59808489,6.835760502,51.32505238,0
135.4296875,53.85334304,-0.072123086,-0.23627334,66.91889632,80.46099999,0.466382363,-1.582470904,0
68.7890625,37.30713997,2.308338091,9.559366931,23.5819398,60.38550188,2.585329789,5.451547271,1
126.1796875,46.934368,0.38227041,0.111913735,2.315217391,20.86779862,9.816918755,98.84148228,0
127.765625,50.48073339,0.121002334,-0.23342144,3.317725753,22.2697296,8.175450639,72.77756054,0
38.5546875,36.04550262,4.014318834,18.68459996,35.0367893,60.97229469,1.892386101,2.849425218,1
116.171875,58.63953836,0.291528053,-0.511846368,28.63545151,58.52975015,1.933245575,2.508814221,0
52.609375,44.63606907,2.831533853,8.356597472,16.20234114,46.5640767,3.089334477,8.901838965,1
78.3046875,43.11332425,0.942063506,2.295945836,0.757525084,10.62139895,17.57922973,353.5535712,0
39.546875,43.18453488,3.215326159,10.35807497,159.4573579,77.04031231,-0.489594592,-1.056309401,1
89.1015625,38.04866125,0.724237174,1.845930149,6.730769231,31.82928055,5.266542918,28.34794869,0
120.9375,46.65845817,0.404145802,0.154346379,1.739130435,11.89286796,11.8146137,195.7049288,0
109.0,45.99983016,0.360930807,0.508660825,0.984113712,10.03333483,17.17751267,374.5320786,0
75.5703125,31.90383098,1.882443041,8.925853354,13.46070234,44.45868355,3.338827957,10.06191759,1
8.578125,33.61793824,5.823671052,33.92976076,141.3152174,79.27104219,-0.104045545,-1.315916032,1
49.015625,43.05428702,3.142801966,10.5891811,12.48996656,41.17180822,3.778334085,14.25652381,1
49.7890625,32.88418416,4.120287528,21.25317784,23.17474916,50.50916733,2.635813519,6.925677637,1
108.265625,51.69811475,0.253484823,0.06801626,1.859531773,12.46923979,11.13580839,170.2881082,0
58.5703125,44.24411748,2.74142524,8.888969807,14.9673913,44.35852458,3.427857041,11.75397158,1
114.1875,51.23700293,0.175588035,-0.309274652,5.64632107,29.66875931,5.710785299,33.7680799,0
76.0390625,39.01390024,1.434969928,4.490879432,8.325250836,39.12464514,4.763161186,21.51571145,1
81.734375,32.43803814,0.95697453,5.304463839,1.365384615,13.11166752,13.37530421,208.2016886,0
97.2109375,45.30394787,0.591224935,0.772035033,2.100334448,15.61476982,10.29161828,126.1503129,0
43.53125,29.43078148,4.561197349,27.58809027,24.47408027,59.28255704,2.492828032,5.086935866,1
128.4921875,55.85849814,0.247963219,-0.652397872,24.37040134,63.53372496,2.386761312,4.045872165,0
54.625,34.03949912,2.202762448,10.56004668,49.89214047,80.69743589,1.304085539,0.116022665,1
40.5546875,40.01460839,3.033998646,9.926777558,44.159699,69.28682628,1.476029077,1.047497277,1
47.6640625,25.22005568,4.65537107,34.56319921,21.15719064,59.45657228,2.803674044,6.495920635,1
69.2109375,36.15237984,2.602622367,11.03299416,11.81354515,41.38266061,3.902658237,15.15191981,1
108.3125,51.48114795,0.331766803,-0.346052694,2.397993311,16.5002421,10.19742345,119.1955098,0
140.6953125,53.61138501,-0.000982096,-0.486325997,1.255016722,10.0389384,16.18211689,356.6282034,0
91.953125,45.33914895,0.580855085,1.202888731,1.449832776,12.85375646,11.82672001,174.0168424,0
105.3125,41.73423168,0.842887995,1.583587725,56.20317726,75.99873276,0.858483317,-0.881895627,1
143.015625,54.77154034,-0.413088168,-0.288130869,1.898829431,18.26140452,11.13279641,131.3957269,0
130.6953125,60.5335081,0.088105158,-0.723727217,1.995819398,18.38743616,10.49119335,118.262325,0
140.7421875,51.76090557,-0.018870174,-0.019789482,2.294314381,21.47294326,9.57119071,92.39616677,0
126.390625,50.39565866,0.052671069,-0.039367359,5.010033445,28.76283892,6.252831599,39.85470424,0
33.1875,37.08072908,4.530470544,21.66516975,40.07608696,64.34953722,1.671463516,1.994201634,1
24.734375,35.09885245,4.611712363,22.58101902,64.67307692,79.94760603,0.847893348,-0.644391325,1
17.671875,29.86770554,5.976705461,38.32876428,49.28093645,63.74260797,1.370528004,1.24061254,1
138.2265625,52.66954986,0.128252719,-0.482553483,2.325250836,14.49871628,9.358606811,114.1374133,0
5.8125,30.63131312,7.152690621,51.59138187,149.0702341,47.63991978,0.237402818,0.127258449,1
106.953125,39.34380895,0.540006589,1.764248903,1.029264214,10.86224075,15.35180038,293.734196,0
148.9296875,41.9285448,-0.193766156,0.838409533,1.106187291,13.30575335,13.20844043,190.147768,0
122.9140625,47.9265433,0.109305305,0.135225388,3.514214047,19.65681221,7.865364961,71.95603193,0
139.9921875,45.68908104,0.07195855,0.597103253,2.752508361,19.1676886,9.020873768,92.05519721,0
111.2265625,42.46914594,0.068314547,0.654309872,2.429765886,19.11869063,8.992333348,87.80893149,0
9.484375,36.07348931,5.542155462,31.16068794,112.7550167,46.46298217,0.815807083,0.807904994,1
146.8515625,46.18036816,-0.182015176,0.241885293,3.638795987,21.44644025,8.037058111,72.72385416,0
128.875,53.43907161,0.032770049,-0.679851066,158.7591973,87.10812222,-1.136391566,-0.478883532,0
93.3203125,46.04005281,0.621764159,0.630548224,1.546822742,13.07248821,11.68367236,168.4416081,0
134.1640625,55.57213462,0.081313284,-0.455453903,4.537625418,22.1962836,6.162869107,44.16357704,0
107.453125,37.34276607,0.13711727,1.426685594,1.72993311,17.94682242,10.83564068,119.811072,0
49.25,53.79605585,2.081977286,3.98201336,8.286789298,34.42444384,4.893210473,24.45344422,1
113.1328125,55.54831387,0.201859216,-0.440315798,3.431438127,19.19146135,7.532239679,67.40550346,0
117.5859375,49.21295043,0.242720671,0.15540675,1.139632107,14.43355441,14.09732618,209.8174928,0
119.8515625,56.04784366,0.281246231,-0.489726222,173.65301,58.40864146,-2.092918114,3.797505812,0
147.65625,52.77597665,-0.123452921,-0.271953898,4.867892977,24.62184104,6.582906091,47.36390099,0
124.9921875,51.83138168,0.307418033,-0.294659198,2.008361204,17.9710357,10.25475081,112.3929176,0
110.6796875,38.25264157,0.459937078,1.69068874,4.434782609,22.20179407,5.93974728,39.7813741,1
48.3203125,36.92812563,3.310540935,14.65000172,7.239966555,33.24544037,5.285693958,28.92600721,1
121.3125,56.47313382,0.306302574,-0.35863156,2.765886288,17.74316129,7.976476213,74.26631987,0
120.3515625,46.85159246,0.106800851,0.373154853,3.786789298,25.05376545,7.034420325,50.68489209,0
99.96875,46.82162586,0.60742581,0.213724664,5.673076923,29.8217555,5.710553506,33.34432509,1
107.8203125,48.25703213,0.199900211,-0.191736183,1.757525084,12.54962332,11.41372284,171.6936142,0
136.015625,49.82484702,-0.248043809,-0.198828043,2.383779264,15.09664643,9.631308941,116.1736722,0
89.6796875,40.29887049,1.05700675,1.97204155,12.81020067,42.5175934,3.550624631,12.28484441,1
124.3515625,59.18002063,0.083316104,-0.91820436,46.71404682,80.11783861,1.409242285,0.39790725,0
137.6328125,43.10812552,-0.127177558,0.560059919,11.27508361,39.99661877,3.508992452,11.37903711,0
98.8828125,44.52696183,0.754581806,1.367654903,7.441471572,33.29355225,4.87644221,24.14387103,0
21.3046875,35.90755461,5.146316748,27.81541361,128.9841137,66.95541307,0.020189629,-0.59556003,1
93.4921875,38.16411847,0.314204818,1.669431492,1.878762542,15.38702002,10.28166437,120.4196791,0
86.9765625,48.25752287,1.664957245,3.479541913,22.90384615,55.94717963,2.621128662,6.138580656,1
115.6484375,49.06812704,0.067950367,-0.167895623,7.461538462,32.2186981,4.660963364,21.88672115,0
66.328125,34.32339521,1.868324907,8.293857813,3.232441472,23.99180081,7.844198726,62.8136825,1
140.265625,54.63865453,-0.205664678,-0.25013557,3.319397993,23.06925718,7.564428409,59.77520771,0
114.328125,50.15368714,0.233924296,-0.238693414,1.004180602,12.56065482,15.63374589,268.1799761,0
114.796875,46.77929553,0.071760368,0.181064623,5.08277592,24.12614572,5.933499417,39.31465508,0
38.71875,28.33503174,4.756850092,31.2113446,65.59698997,79.19010903,1.062862749,-0.137074853,1
7.84375,33.32567458,5.932129649,35.95996558,87.61371237,59.29353836,0.950108382,0.276732612,1
81.71875,42.62077279,1.053642937,2.167798853,3.02090301,20.88506686,7.624971518,62.38173527,0
82.0703125,34.79407807,1.51109025,5.921365217,4.902173913,24.85054918,5.792550381,36.6815458,0
77.8515625,45.62998087,1.240382587,2.256911681,62.37040134,64.79778755,1.116439905,0.637207348,0
116.3203125,48.69819902,0.331506286,0.640744905,1.502508361,11.03282547,13.56838477,255.2151904,0
130.6484375,47.06039833,0.095152872,0.15705666,2.017558528,12.54192405,11.05075359,169.200458,0
108.1640625,53.26977,0.2927454,-0.312881183,2.197324415,16.36169949,9.372394245,102.4370496,0
120.6796875,52.3188741,0.007429331,-0.403609368,35.94314381,69.17017775,1.429269867,0.114467587,0
126.8515625,44.45768526,-0.071957424,0.43759001,4.006688963,22.73222681,6.978514954,54.01305282,0
113.2109375,49.30559241,0.448273601,0.161572795,3.530936455,20.45305939,7.632567428,65.9557095,0
123.96875,53.99883354,0.184205253,-0.020183265,3.800167224,23.10596573,7.468757763,60.25088529,0
88.078125,45.96102448,0.438510275,0.447479827,2.171404682,14.99029402,9.939970427,118.908113,0
122.8984375,45.49052783,0.300062495,-0.034784916,54.88043478,69.66518052,0.853631179,-0.619453552,0
137.6484375,45.88855213,-0.144282272,0.409022246,2.284280936,13.68235396,9.319216058,120.7069316,0
125.7109375,40.13787806,0.384483845,1.032119016,4.036789298,26.92905925,7.161932696,52.18243896,0
38.8125,42.19870222,3.493950076,12.1990424,103.2508361,74.18175021,0.141825369,-0.778827618,1
95.3671875,50.26832239,1.110711588,1.167954551,144.7065217,76.99977191,-0.397906063,-0.953013285,1
116.8671875,46.6993996,0.693891075,0.793774617,1.560200669,13.40614175,11.12809746,151.2436066,0
90.421875,36.96294795,0.529828885,2.443189341,2.244983278,13.91539233,9.392147612,119.3384541,0
113.9453125,47.30656479,0.265922766,-0.300500558,1.933110368,14.11356972,10.70684894,140.4278328,0
101.3203125,43.79692726,0.5375419,0.845943169,1.755852843,12.77214481,10.82873946,157.4688675,0
155.203125,47.78636694,-0.399585906,0.036575038,1.860367893,17.23523267,11.25607027,136.5748564,0
86.5390625,38.71145307,1.803818291,5.52675691,10.14046823,37.15085402,4.034846654,16.83663613,1
90.0390625,45.37868483,0.398257874,0.142018381,2.050167224,15.93299594,10.28899807,121.3677921,0
125.8359375,47.01325899,0.097794811,-0.064964548,2.669732441,16.45101537,8.868815507,98.92765595,0
85.4453125,49.86353386,1.314571449,2.081513939,131.3795987,71.98888375,-0.473466462,-0.579712461,1
128.4140625,54.06080595,0.09004713,-0.355371071,3.392976589,24.79132476,7.587243274,57.8372673,0
124.8125,53.15348501,-0.382617094,-0.005655682,8.220735786,38.04195587,5.146605105,25.71237323,0
114.1484375,51.11339872,0.341366985,0.296058982,1.081939799,13.85779334,13.73484987,198.1091645,0
68.171875,39.00923556,1.890852823,5.974870302,7.306856187,32.44494158,5.093572586,27.16879704,1
128.15625,53.38252838,0.016829306,-0.558991494,7.084448161,31.54929877,4.728046059,22.37161391,0
102.4296875,47.89583156,0.37138638,0.051064392,2.340301003,16.4541142,8.778975914,91.11649891,0
83.1484375,42.79440126,0.645733649,1.183686575,8.639632107,37.70861351,4.468979796,19.28417767,0
114.4765625,41.68332341,-0.070465729,0.550113112,2.484113712,15.90814715,10.06112491,124.7360682,0
144.3359375,47.2763282,-0.031947325,0.04180853,18.38795987,53.38265024,3.062103213,8.381214439,0
89.75,53.24207688,1.009202279,0.589912486,175.4908027,60.74614718,-1.531770706,2.323781059,0
104.703125,47.54099536,0.291162667,0.050900037,1.331103679,11.68113431,13.50663938,233.4109326,0
38.9921875,30.21265673,3.999427187,22.96450729,20.06521739,57.27304281,2.790383453,6.395328509,1
59.4296875,45.39250413,2.175946915,5.660024859,16.4590301,47.31947735,3.084529416,8.940259466,1
134.6875,47.36968143,0.060980656,0.335603751,4.970735786,24.68680025,5.537456378,32.85218193,0
9.6796875,34.18674213,5.675513634,34.09198751,121.6998328,43.77870048,0.667756531,0.631393344,1
132.9921875,50.52884326,-0.057066617,-0.392244981,1.454013378,13.3841015,11.35694896,155.3946614,0
129.1328125,49.60427324,-0.059831468,-0.220326076,1.198160535,13.14385406,13.47041443,201.6382424,0
129.5859375,48.59422666,0.069868557,0.218274647,4.72993311,29.1964252,6.521206607,42.74144282,0
125.890625,51.51747798,0.141492727,-0.109534668,1.27006689,12.4376629,12.33427627,186.9716262,0
128.7421875,43.7441507,0.548461375,0.688671788,1.397993311,13.52801364,12.15235644,171.2226622,0
24.203125,31.39848707,5.443613711,31.50630065,103.0250836,80.59104019,0.187007891,-1.087562718,1
119.78125,49.84929436,-0.239040645,-0.133189739,2.160535117,18.42754902,9.450522384,95.10860541,0
85.1796875,35.20330098,0.745974429,2.83117805,7.710702341,34.79557961,4.60001135,20.37879897,0
99.6796875,51.60788663,0.36994737,-0.314999578,1.244147157,12.47508249,13.06534094,207.4291893,0
140.96875,50.12530198,-0.111385828,-0.0284727,5.059364548,30.68775187,6.334279891,40.09750623,0
99.296875,44.55375254,0.478100881,0.800472091,0.769230769,9.805222982,18.6910021,418.7236267,0
