 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
109.375,49.99984375,0.131348075,-0.217664132,4.081103679,20.6266204,6.386286479,47.87283439,
140.1796875,47.13949273,-0.168293205,0.012544756,3.788461538,24.07953448,7.050007649,52.52045491,
109.4296875,44.49678422,0.435213196,0.692731713,0.744983278,11.15358049,17.77306875,346.4146934,
115.890625,38.29067167,0.173415618,0.937931334,1.981605351,13.70818651,11.6402738,167.7484297,
98.3125,47.7918256,0.353420536,0.234491537,0.922240803,11.46004286,16.46362891,308.9553878,
132.0078125,47.14331476,-0.097256057,0.079534579,3.099498328,19.94073912,8.149702669,73.88936262,
22.515625,30.84132383,5.701812939,34.57422517,74.82692308,71.16992463,0.803085933,-0.138984649,
113.8828125,44.34428886,0.322081429,0.683884824,2.200668896,19.769107,9.745960057,98.81337916,
100.578125,43.44547757,0.503283195,0.54262888,5.547658863,27.88372122,5.540072985,32.67609973,
118.53125,43.71425996,0.282787659,1.018309586,5.466555184,34.13358645,6.105902701,35.43684406,
123.546875,69.39277468,0.060425107,-1.29079093,9.512541806,40.82928825,4.498688267,19.25873686,
112.1015625,53.25936535,0.269042727,-0.09150085,2.157190635,14.85859908,9.889504332,119.6511932,
138.9609375,42.43439833,-0.09102117,0.536304689,4.425585284,20.26918302,6.010052412,44.28739002,
114.703125,51.5197716,0.447554738,-0.20111297,2.172240803,15.39965139,11.03654038,145.2176233,
109.4765625,47.21128785,0.244575334,0.414666413,1.795150502,12.49377142,11.22410017,171.4043608,
8.84375,31.63276523,5.942715019,36.91478672,112.4113712,67.64823687,0.350133387,-1.063705658,
32.9453125,28.91509894,5.367896009,36.06979279,25.26337793,60.78216516,2.378192442,4.444621198,
137.6484375,45.88855213,-0.144282272,0.409022246,2.284280936,13.68235396,9.319216058,120.7069316,
116.8984375,42.56884862,0.388583254,0.427666127,3.962374582,25.14222598,6.909794952,49.97851991,
97.671875,47.23265379,0.244584297,0.147136522,0.213210702,7.370432165,34.53984419,1191.000837,
120.8828125,50.31116009,-0.218016965,-0.521834801,30.33277592,62.78061789,2.12418735,3.307998318,
114.4765625,41.68332341,-0.070465729,0.550113112,2.484113712,15.90814715,10.06112491,124.7360682,
100.5078125,41.68145498,0.768861441,1.368534481,1.683946488,11.54533495,12.32105537,214.4422335,
103.734375,46.94852307,0.291365007,0.208281342,0.773411371,11.93795255,17.02761622,307.5681724,
139.2578125,52.00334215,0.088801747,-0.398664735,2.134615385,18.31139344,9.597763259,98.2654565,
24.2109375,28.9767289,5.72382902,37.23975995,87.5735786,71.44373868,0.791076439,-0.186095272,
102.25,48.12613635,0.938265808,1.265317406,54.32107023,65.76496555,0.867396569,-0.321636825,
49.703125,33.44943931,3.686563982,18.12867716,92.96571906,86.5434992,0.485746675,-1.160444923,
84.359375,43.96336088,0.783344189,1.05316759,50.38461538,80.87739532,1.140126857,-0.446797959,
98.96875,46.2055424,0.527031908,0.079980042,1.987458194,13.33448053,10.31042146,141.3603377,
113.28125,53.46639387,0.280865043,-0.363182629,4.019230769,24.73161216,7.244346053,55.29537245,
118.296875,52.49365429,0.155055468,-0.075475663,2.052675585,14.38341673,10.96694922,146.4283842,
102.8125,47.56553867,0.198094298,-0.031444251,3.81270903,23.22011956,8.215149218,72.82167658,
113.5,46.85766346,0.380493725,0.177691463,6.141304348,33.86552592,5.74195113,32.37617375,
77.7890625,38.68717737,1.041911621,2.601154182,1.716555184,13.88073038,10.85431273,142.3388315,
91.5859375,45.86929926,0.540792016,0.914437269,3.393812709,25.49374496,7.937384726,63.53235477,
133.4453125,46.04410396,-0.078512205,0.059991543,5.010033445,25.75547283,6.043061087,39.81698234,
117.2578125,37.75129263,-0.102569494,1.317212361,1.372909699,14.25618689,12.78787211,186.8564875,
96.9140625,53.89921546,0.464908179,-0.012716359,1.68812709,16.69429717,11.0051712,128.0154941,
95.0546875,34.33163369,0.790437465,3.239652195,2.25083612,20.08449437,9.638640415,95.56419279,
147.6171875,48.73880017,0.133043098,-0.276044578,0.93729097,9.860070181,17.0457608,383.4597858,
87.0703125,38.08998055,0.870472976,2.437318676,1.464882943,10.97806894,13.90631847,263.5604499,
132.359375,55.57269091,-0.180794271,-0.390003355,1.513377926,12.01520727,13.32184769,224.6251668,
107.5390625,38.06961189,0.538018521,1.435517848,5.591137124,26.45711912,5.322860278,30.08084341,
100.6484375,45.61551097,0.76468005,1.68014046,6.324414716,30.15531322,5.377667442,30.41432407,
94.65625,48.96577847,1.120508084,1.532026927,3.712374582,23.56963384,8.139562245,70.77428481,
35.0703125,39.30672326,4.522658784,21.06357501,27.60535117,61.69331397,2.014948043,2.496918796,
115.875,55.32404541,0.38973791,-0.209032964,3.782608696,21.0693924,6.853628147,52.2500428,
112.9609375,47.90964842,0.082639239,-0.009475507,3.193979933,19.78752091,7.129830664,57.93389672,
124.1171875,44.80733427,0.276012948,-0.162737786,7.313545151,34.68553693,4.939974105,24.08193699,
120.953125,52.0543375,-0.036084483,-0.267378808,2.631270903,17.78185329,9.819439057,110.9173585,
57.5625,42.76091783,3.035312878,10.82423847,18.45568562,48.07265832,2.88862751,7.919922181,
35.9296875,31.31772252,5.326209326,34.02114558,22.63461538,50.46831954,2.669580267,6.700530685,
60.9765625,37.65415499,2.348117762,8.89422219,6.367056856,32.82643958,5.393685545,28.80654646,
107.2421875,46.01540946,0.544082053,0.489239922,173.8478261,78.5293775,-1.43179748,0.454807289,
70.984375,47.46281182,1.698129534,3.342902637,6.898829431,30.63443914,5.769658132,35.77648585,
126.59375,44.03362307,0.395201879,0.587599599,2.502508361,14.79545579,8.664355707,99.15160653,
103.734375,45.95216337,0.452157712,0.370658686,2.257525084,13.82489279,9.493860025,123.1738358,
115.5625,54.51042761,0.216117304,-0.635869161,2.530936455,20.14595272,8.931448896,85.78148661,
111.0234375,40.88196899,0.122113085,1.193418933,2.673076923,15.56239929,8.785771755,97.52747517,
13.6015625,37.54587607,5.101263914,26.57731931,125.041806,70.56441061,0.233979548,-1.24792049,
50.7890625,35.62097616,2.999395367,12.69604297,24.89381271,60.34346727,2.474604342,4.989031631,
66.53125,40.78467419,1.935808738,5.267121879,152.0886288,73.37278599,-0.681893341,-0.41529506,
100.7265625,46.91710023,0.631610546,0.757659946,9.430602007,37.45966884,4.250136509,17.64899395,
80.421875,36.8026004,0.805417077,2.756194345,3.025083612,16.08353111,7.691275286,78.07839338,
65.5703125,33.88645646,2.935616839,12.93714171,57.21989967,79.80866106,0.927993391,-0.723914426,
93.7109375,36.72685333,0.453836518,1.979513954,1.41722408,13.82991538,11.24135356,145.9156696,
106.0625,48.91219013,0.385463011,0.20427132,6.168896321,29.58794333,5.536053755,32.555276,
119.5078125,47.19490771,0.292648025,0.061545197,4.219063545,19.41822329,6.312293579,48.83215222,
113.2890625,59.61676468,0.042194363,-0.807788259,4.739130435,24.81123735,6.624811467,48.46934322,
49.984375,62.45460656,1.899144532,2.414101758,163.0150502,66.56060513,-0.89619592,-0.404415967,
117.78125,49.6956263,0.173737236,-0.25231123,2.689799331,15.57579149,8.932441155,102.6787384,
69.2109375,36.15237984,2.602622367,11.03299416,11.81354515,41.38266061,3.902658237,15.15191981,
147.8359375,48.9243321,-0.10301978,0.018500812,1.941471572,16.02636579,10.23046478,117.8404205,
27.625,30.66018387,6.270232875,42.85890151,64.72575251,66.06538799,1.205214894,0.745529302,
108.265625,51.69811475,0.253484823,0.06801626,1.859531773,12.46923979,11.13580839,170.2881082,
109.2734375,43.18595599,0.313899289,0.87596966,2.010869565,18.99354887,10.61735033,118.0708248,
35.640625,42.05200173,3.641673929,12.98391902,67.32608696,71.43243426,0.805389421,-0.306078538,
28.3984375,30.12093848,5.60150491,34.16865153,85.35367893,72.13412694,0.890621628,-0.255434123,
127.5703125,38.26994651,0.22612901,1.972821261,31.11705686,66.15966809,1.832828613,1.698899538,
133.453125,44.10868313,0.115085092,0.47494619,2.487458194,17.12409976,8.509270895,83.68007779,
113.625,45.36621816,0.301664093,0.202084683,2.105351171,13.81612182,9.706930062,125.1329569,
123.1640625,52.6331314,0.155716434,-0.198033827,2.739130435,15.79442052,8.588996654,93.30484347,
30.5234375,30.16257119,4.775271827,27.99670281,116.6897993,79.56794868,-0.11736604,-1.003246153,
81.0859375,40.14077325,1.175522965,3.424507519,11.67307692,44.34816995,3.93256811,14.60375894,
76.046875,35.90022183,1.690227856,5.954116332,4.638795987,29.66484975,6.654852618,44.1848469,
23.7734375,34.27946152,4.796125205,25.44801294,17.5861204,46.07881979,2.897880006,8.275090919,
126.1953125,45.41631359,-0.061241317,-0.08674686,4.757525084,26.15453947,6.267660874,42.17716837,
40.0625,30.72172226,4.793532449,26.39181309,23.04264214,51.41679014,2.58429066,6.33090683,
63.6953125,31.29735377,2.988502449,15.50930693,86.35367893,93.17431336,0.476516327,-1.40644635,
118.1953125,44.2042593,0.284707823,0.586571789,2.778428094,14.79848709,8.459526087,97.7828769,
97.71875,42.6326858,0.631820183,1.721293443,2.074414716,14.84052283,9.38100917,109.891527,
134.6953125,45.31962161,-0.135417258,0.357238798,1.821070234,12.02463014,11.33020263,183.93621,
136.828125,50.74570631,-0.176757596,1.66e-05,5.18645485,27.80765006,6.09586085,38.66646657,
82.96875,50.79307555,1.258430297,1.838208621,135.819398,97.80042896,-0.552205735,-1.529123259,
13.0234375,30.32260523,7.400253989,54.56866378,112.9916388,69.89693749,0.244507229,-0.657516962,
131.7109375,41.94474646,0.18686519,0.42638827,6.403010033,32.12691374,5.284326289,28.08878098,
134.171875,52.55772264,-0.076331653,-0.428360511,3.990802676,22.95172516,7.568262678,61.97040445,
114.859375,45.84173426,0.011959388,0.167245928,2.961538462,18.45359884,8.741487851,87.74242667,
107.3359375,49.75192794,0.138212658,0.043647991,10.97909699,40.17429083,3.610894509,11.84466437,
103.109375,47.28904379,0.234121917,0.326756575,1.352006689,10.80663139,14.44904705,280.6491925,
27.84375,40.45858946,4.389795732,19.11953438,94.38043478,54.4937932,1.310102109,1.083522105,
96.1328125,41.20478035,0.511557599,0.767894529,1.325250836,12.69379794,12.14628283,180.1763689,
26.2578125,49.60173354,3.175990643,8.806832605,181.7466555,60.77609984,-0.379428078,-1.119171569,
11.4140625,33.01834891,5.580259541,32.38538427,115.2608696,63.7299815,0.569986335,-0.558561195,
78.3515625,35.03627358,1.976103877,7.087290857,26.31856187,58.15704741,2.238784691,4.036012839,
21.3046875,35.90755461,5.146316748,27.81541361,128.9841137,66.95541307,0.020189629,-0.59556003,
111.1640625,42.58461748,0.486544938,0.673016657,2.065217391,13.4127589,10.10591386,136.7214241,
98.53125,48.29368772,0.659122315,0.997948908,0.575250836,8.938484839,22.2205552,576.7457542,
61.7109375,33.78982658,3.049806597,13.94469868,24.27424749,58.26434718,2.488989643,5.101222405,
56.640625,49.86007521,1.749052196,2.374493761,156.9816054,79.71268219,-0.798698757,-0.76995542,
55.40625,41.32198974,2.83444103,8.699742924,113.5384615,78.01878489,-0.064314828,-1.014781695,
94.046875,45.78769952,0.422078974,0.34618899,1.701505017,15.3793839,11.98457984,161.2285244,
118.1328125,55.75551698,0.133779037,-0.450082238,1.423913043,13.55751023,11.85484494,162.5595098,
126.4140625,58.12601173,-0.013340833,-0.532209426,2.147157191,17.20207706,12.08661664,162.8466883,
127.8203125,49.70120622,0.019765499,-0.251193786,3.826086957,17.4960059,6.762034868,60.42493891,
111.5625,42.10213586,0.319276476,0.574104412,1.281772575,13.76650856,13.80589309,218.0103307,
121.859375,42.182219,0.247988903,0.698647195,2.071906355,12.29867356,10.59097711,166.6081538,
133.6484375,50.73007457,-0.168241839,-0.2211286,2.52090301,18.82209612,10.85736552,128.0648034,
81.875,38.41610177,0.739547525,2.152050499,1.12458194,13.01698265,13.55699642,204.2719913,
125.1328125,49.19577775,0.13386308,-0.124200142,2.070234114,13.62530416,9.827396846,129.1520985,
127.984375,51.2629533,0.215160756,-0.233134286,11.52173913,40.1099079,3.507311338,11.3756688,
115.9375,56.07065158,0.313659407,-0.486637088,2.35451505,17.22344026,10.3186474,119.782115,
92.890625,50.00066162,1.409737846,1.964645676,42.98829431,74.76461298,1.395015798,0.321894692,
140.09375,53.87781859,0.0282912,-0.395483274,6.183110368,31.7256332,5.411043052,29.15179729,
28.546875,29.13139934,5.42187427,34.24317552,56.29598662,85.12440837,1.22915925,-0.059996465,
95.7734375,42.85663142,0.912225337,1.99733417,5.929765886,28.19417413,6.027262065,39.04775269,
92.7109375,34.00899521,0.475324061,3.383378566,2.609531773,15.6021462,8.135487983,85.71978192,
105.6796875,36.33286511,0.449778628,1.588637426,2.107023411,14.34449252,9.617131966,118.018036,
99.671875,46.41862998,0.454800604,0.669216687,3.905518395,24.8265273,6.812797049,47.69430021,
93.46875,45.98215304,0.333211478,0.323680061,1.275919732,12.06403436,13.80627565,230.4949919,
67.234375,42.43662267,1.832765714,5.054608272,3.02090301,19.1078281,9.410615067,98.70291806,
60.6171875,36.95290945,1.990752996,6.657364325,20.83946488,55.8778767,2.743936695,6.5001087,
107.0390625,52.14903558,0.511471354,0.091665266,5.234949833,28.33827226,5.618704533,31.52724858,
104.3984375,45.17506569,0.529472406,1.047006985,5.922240803,31.43174599,5.69367877,32.72252724,
22.046875,31.09633705,5.388688281,31.45966732,105.9832776,74.74201821,0.676139895,-0.831068872,
123.96875,52.13682982,0.000310524,-0.397127049,3.943979933,27.25973249,7.241692402,53.01684765,
117.8828125,55.0087523,0.246053887,-0.133846455,0.962374582,11.31715582,15.16587603,271.8032342,
81.6171875,43.77911908,0.883339918,1.759305663,6.045150502,29.85482659,5.589563407,33.18246438,
133.5,41.77113986,-0.037166676,0.376719292,4.180602007,25.08882198,6.551177385,45.08937582,
126.453125,47.88280931,-0.01004777,-0.231388743,2.606187291,15.45333666,8.727141634,98.68239974,
105.5390625,48.30775403,0.366509117,0.296793264,2.2090301,13.13926379,9.879778656,138.3908832,
87.265625,41.59448663,0.480117079,1.043177635,6.164715719,29.44629132,5.052628366,26.0752966,
128.5390625,54.27100721,0.153854899,-0.338779652,7.263377926,33.51937537,4.966786122,24.67436595,
117.515625,37.27033513,0.190144661,1.457759261,1.510033445,14.12257851,11.2531769,145.4065487,
126.1015625,51.23549183,-0.093155342,-0.192753424,0.673913043,9.776808016,19.83776014,452.2597196,
148.734375,46.17146785,-0.145787361,-0.05847781,0.670568562,9.782509647,19.40777182,436.4494061,
34.46875,27.84048802,5.882122601,40.57944292,30.10702341,57.3401683,2.28921339,4.723828954,
101.0078125,41.5616064,0.247110802,0.527799075,2.153846154,19.59876993,9.595103422,94.06356535,
120.140625,54.3206243,0.176285345,-0.43576744,2.660535117,20.70048747,8.41385777,74.04532729,
118.953125,41.61483723,0.247796905,1.066128375,3.081103679,15.23344359,7.705838389,85.24508557,
120.3671875,56.46969197,0.171459088,-0.272106245,1.888795987,14.91290798,11.38038432,152.564805,
127.796875,44.95802893,0.181733731,0.533080505,0.821070234,10.15398619,17.52460409,372.1526675,
133.2734375,48.00857912,0.022502268,-0.123905232,2.740802676,15.08292709,8.525313322,96.51837908,
110.734375,47.98184624,0.284412877,0.040772993,2.91722408,17.32482331,7.66290971,70.71592105,
102.5,51.58669887,0.750566791,1.008369441,9.025919732,38.06237396,4.638705859,21.56844746,
9.7421875,30.26219953,7.088609518,50.95424904,84.11705686,59.36708836,0.901047513,0.556315962,
87.8359375,54.15931034,0.512785011,-0.075554351,2.493311037,16.2178147,9.513969483,107.7349258,
64.65625,38.01509517,2.13145264,7.24299752,37.3319398,73.08902816,1.729440938,1.469152912,
135.265625,47.65017123,-0.267096507,-0.007619698,4.039297659,23.05753225,6.268237497,41.78320865,
43.1640625,35.50435214,4.348185744,20.9804408,98.0,84.99972457,0.219020176,-1.385648945,
127.6171875,41.5246766,-0.097537105,0.20964796,7.130434783,32.27504669,5.25301171,28.34342386,
116.78125,39.53260867,0.214537027,0.737084494,2.636287625,14.77956153,8.964082222,105.7486141,
62.40625,42.81746094,2.005163265,6.355752862,7.090301003,31.14662497,4.883559124,25.09723282,
100.921875,44.02691105,0.361255059,0.343091446,2.240802676,16.5527597,9.044596427,95.4146515,
106.390625,52.20605724,0.202892036,-0.299346956,163.6204013,48.65649563,-1.356872377,2.38157552,
110.1484375,50.2929061,0.237256403,-0.038115226,2.183110368,18.5209115,9.295656917,91.35766722,
145.2734375,38.38064186,0.033926265,0.896578629,4.841973244,25.2541121,6.529657186,46.44883123,
131.7109375,49.5642185,0.034696445,-0.560666999,9.654682274,39.35415461,4.196184473,16.90887316,
106.625,40.55185723,0.469665712,1.674721122,1.202341137,12.52038583,13.15820066,201.9769751,
141.84375,50.52311314,-0.383111275,-0.044919785,115.243311,65.46802301,-1.124110016,-0.558186186,
36.2578125,36.28494998,3.894937424,17.61454425,41.64214047,66.62552488,1.564796292,1.38528949,
42.375,37.74523977,3.945916959,17.82768407,35.49080268,63.737881,1.814139538,2.34681367,
42.921875,37.74598683,3.536086868,14.79670659,73.37207358,68.73610183,0.768769532,-0.052172988,
131.0,54.2523041,-0.075650403,-0.207963294,3.83361204,23.23260828,6.971391799,52.98990323,
29.953125,38.36540177,4.153427856,17.81368022,141.4607023,62.66037052,0.195576924,-0.757497279,
144.4453125,50.99951112,-0.048964993,-0.550595378,75.48745819,92.19078667,0.544165349,-1.493601435,
137.3359375,50.70291494,0.033474933,-0.54603173,4.234949833,24.44020379,6.690122728,47.64922355,
123.7265625,50.55129122,0.307553339,-0.246959159,0.828595318,12.51680683,17.30055984,316.1702654,
112.6796875,42.27993274,0.425627777,0.936403224,2.462374582,14.90514341,9.557200577,121.5792637,
112.234375,48.58618058,0.295057593,0.072638258,1.068561873,10.45048758,16.43328965,340.6348318,
35.015625,36.52973626,4.047037688,18.55782727,53.37040134,64.7635067,1.294091502,0.83847887,
94.3359375,46.31655302,0.188530685,0.096321526,6.661371237,32.03525252,5.123801783,26.45640876,
23.2265625,35.52886477,4.9401255,25.45324765,122.8770903,72.11734986,-0.065027063,-0.678937398,
104.5625,46.65879305,0.35050536,0.165345961,0.473244147,9.305756832,22.81086106,559.6798641,
28.84375,36.66751745,4.380115281,20.01748126,77.60535117,71.5958074,0.628072461,-0.421118762,
130.953125,50.46964734,-0.056728316,-0.137756042,2.718227425,17.25904452,8.023364009,75.650985,
48.2421875,36.49202526,2.935560303,10.88874578,41.5041806,62.89781076,1.472488674,1.305269046,
135.9765625,49.9896028,-0.00653885,0.025846154,3.535953177,22.78981785,7.227771137,55.53884248,
143.3359375,45.7846995,-0.070888469,-0.095695015,2.64548495,20.86013476,8.526269599,75.71928164,
39.1484375,30.32817632,4.004762208,23.3089483,37.52759197,71.31374746,1.780298706,1.807952045,
32.1328125,28.1042621,5.262149508,35.73572145,33.77508361,62.58116133,1.934401436,2.708354791,
141.796875,43.2953807,-0.070158659,0.507896592,2.448996656,17.96954616,9.120125908,94.19737394,
134.5390625,51.38030726,-0.003914972,-0.103663031,4.546822742,23.80502564,6.399416857,45.24619024,
53.5859375,37.68154541,2.988958521,10.74878445,32.97826087,65.39939959,2.042710545,3.116334488,
114.5390625,51.28061621,0.208168931,-0.136844115,5.801839465,26.47978398,5.705468142,37.41152676,
104.0390625,46.49065806,0.469904566,0.749434609,43.19648829,74.37844354,1.367850954,0.246203152,
122.921875,47.55368831,0.179711026,-0.12730233,1.77173913,13.69168036,10.72375534,140.6267935,
102.59375,47.24626928,0.537105917,0.594897284,1.752508361,11.97449709,11.75275128,192.7580621,
120.46875,44.88055981,0.281096991,0.40191584,1.464046823,12.20948196,12.64342658,202.0460944,
109.4765625,45.24930332,0.02520081,0.467833372,2.304347826,17.9251327,8.859608755,86.40147243,
150.09375,60.2268417,-0.499946479,-0.404308236,129.3235786,92.05843614,-0.340383697,-1.483730888,
75.953125,36.5371941,1.297816277,4.684747694,21.49665552,55.045261,2.390368408,4.292564197,
80.625,47.12914438,0.975355565,1.507597035,2.158862876,13.38089463,9.95156813,135.5087204,
91.296875,33.88292328,0.901498805,3.695525235,3.658862876,21.59808489,6.835760502,51.32505238,
23.7890625,44.75151051,3.654718527,13.06990199,130.9941472,68.19592912,-0.354234547,-0.618922262,
89.4296875,39.44075533,0.853837032,2.094746456,3.299331104,19.54800368,7.955016443,73.46571427,
76.5234375,34.08719629,2.024270196,8.131774734,7.983277592,36.657363,4.888889599,23.67535368,
115.4453125,55.96731867,-0.016112673,-0.399577412,8.755016722,36.51079031,4.305626138,18.08493936,
80.265625,49.91719462,1.335702814,1.542415013,161.1312709,89.00716963,-0.987236443,-0.597430422,
153.2109375,51.50176762,-0.33934541,-0.414789716,3.673076923,19.97626462,7.285221636,62.69057834,
40.9296875,30.20093738,4.76063117,27.31095198,22.97993311,52.08142196,2.719680049,7.064026397,
113.90625,43.80914529,0.243766623,0.548668904,4.382943144,26.55974857,6.928919356,50.9337411,
120.21875,51.13965827,0.031403247,-0.28927795,1.06187291,11.57379339,15.87532933,291.5132692,
71.015625,33.65727642,2.378285668,9.636837204,15.82023411,52.43958421,3.382534948,10.30313808,
9.484375,36.07348931,5.542155462,31.16068794,112.7550167,46.46298217,0.815807083,0.807904994,
101.5078125,32.19229238,0.663280718,3.854626135,6.214046823,27.2925009,5.342782924,31.25518012,
81.6640625,40.93254309,1.703866855,4.148017391,16.53595318,47.68371841,3.297480118,10.61600989,
139.109375,46.90203127,-0.070778014,-0.139469213,4.531772575,23.02346834,6.414850397,45.33551345,
114.8515625,44.30347931,0.14242548,0.087649167,3.16722408,22.30752972,7.591025041,59.74558737,
147.1875,49.77900379,-0.317051551,-0.140388307,84.88461538,88.76494682,0.109116969,-1.944969025,
101.7109375,42.71327961,0.461345706,0.368981957,1.387959866,15.47238306,12.30796981,160.8288079,
108.2734375,49.75780637,0.153391323,-0.024865335,2.14548495,14.17062431,10.21321408,130.8836675,
91.2578125,40.08160545,0.60502817,1.398909742,11.0367893,41.30100355,3.805748277,13.64888554,
75.3828125,40.82644691,0.936612759,2.651894473,1.450668896,14.4683396,11.47737402,145.421376,
84.2890625,45.67345926,0.736774363,1.089882188,1.718227425,16.26916268,10.74533651,124.9094847,
113.0625,42.81222628,0.231768097,0.540982201,1.731605351,11.76252074,11.96483676,203.0902438,
120.59375,55.71389491,0.137535454,-0.232141931,3.531772575,20.84798845,8.088507973,75.91971125,
112.140625,48.02696742,0.324431866,0.041339674,1.706521739,14.98873571,10.90130878,137.8899135,
19.4140625,46.19109887,3.705014294,13.04605745,96.02842809,61.41001406,0.610825109,-0.194554797,
51.9921875,34.21633749,2.766794813,11.62790615,32.16638796,69.39900803,1.958864828,2.286999481,
110.0546875,53.85140269,0.157103782,-0.321089014,0.97826087,9.50969558,18.49875055,441.916017,
116.03125,45.5890162,0.233132941,0.168945222,5.141304348,27.12847422,5.809171563,35.17911342,
64.8984375,41.26398245,2.162828337,6.534174214,33.10200669,67.99509103,1.851704182,1.97262495,
88.1484375,39.45172878,0.605601024,1.624631949,2.527591973,15.28814899,9.307637453,110.2929428,
95.8984375,35.95045198,0.635087245,2.360969115,2.45819398,14.61727198,9.544590918,121.7361368,
60.90625,31.41343201,2.416911299,12.23893195,18.09531773,49.19678537,3.038336624,8.807048962,
70.4140625,33.99115863,2.516344328,10.94399986,23.41053512,53.20625786,2.521580598,5.807819023,
123.7734375,55.18027484,-0.009880197,-0.286701399,4.182274247,22.59314174,6.94701585,54.69640371,
109.859375,38.28016261,0.552138702,1.797503605,2.076086957,13.95088363,10.19158158,133.8708306,
123.1484375,60.99616917,-0.04974088,-0.60804283,7.826086957,35.62931399,4.744214919,22.02183478,
176.890625,62.1510552,-1.291564673,0.643539961,169.048495,61.41520235,-1.039828229,0.523338288,
119.5,41.58763338,0.27592777,0.717876956,1.801839465,13.86967639,11.29478129,154.6538593,
90.1796875,39.89545588,0.48054988,1.115247371,1.545986622,12.97155593,11.98906156,173.0592395,
93.4921875,38.16411847,0.314204818,1.669431492,1.878762542,15.38702002,10.28166437,120.4196791,
92.515625,40.16216822,0.456172209,1.41609128,0.704013378,10.05649679,18.34727978,392.4687293,
106.9375,54.51802311,0.693495497,0.0708385,24.21655518,62.03452022,2.45236426,4.601263057,
95.3203125,36.25515774,0.558574302,2.112318771,1.918896321,14.73276821,9.917640887,120.4035188,
136.1171875,50.57352647,0.001149073,-0.265949685,5.474080268,26.14956014,6.182853809,41.94504661,
110.65625,45.68411196,0.514039503,0.635898312,2.62541806,15.907503,9.199627164,102.3667829,
87.375,39.59620405,1.542813554,4.111057707,16.4138796,51.17907548,3.248128572,9.423348928,
94.1171875,41.52627577,1.222038339,3.350987323,9.563545151,39.14880465,4.372555754,18.70708369,
25.5546875,35.81109478,4.420381987,20.81807034,54.17391304,67.09045101,1.251158087,0.74455171,
90.5703125,54.4532029,1.238811579,0.880609879,152.4197324,73.97177722,-0.933087708,-0.371531583,
120.4375,43.43345305,0.146639141,0.67250805,1.495819398,10.91135532,14.17387919,272.0814945,
101.65625,42.71607526,0.363306008,0.574123091,4.134615385,28.00527493,7.037052931,49.79400089,
86.15625,37.13392938,0.682265248,1.987872098,2.357859532,17.28863847,9.401752361,100.3917478,
14.5625,30.41066579,5.748145325,36.10484586,31.60033445,56.3347686,1.946267405,3.337089876,
111.4140625,51.35971904,0.203979579,-0.059454576,2.16638796,16.88877368,9.718908124,105.5028997,
114.578125,57.85320991,0.308272759,-0.563533859,2.221571906,13.46624305,9.67037734,129.106383,
66.7734375,58.20628924,1.838734065,2.41493918,73.64381271,80.67349376,0.649639086,-0.918078374,
115.625,43.2740179,-0.036397,0.947991219,2.862876254,18.87805241,7.951204137,72.10466975,
36.515625,30.75533093,5.538119728,36.61006208,56.81187291,86.6066178,1.174596115,-0.274811991,
81.15625,40.24989082,0.55491087,1.400578264,2.277591973,15.50174873,10.18647486,124.3845552,
139.078125,44.42877189,0.167945002,0.095722603,2.135451505,16.19942753,9.920252308,113.1657528,
99.0390625,39.98562287,0.6695787,2.276886361,0.964882943,9.944516862,17.04873084,376.808602,
82.0703125,38.53026075,0.860951268,2.396808662,0.594481605,9.956608349,20.70269644,469.6927063,
123.78125,77.45572702,0.041692775,-1.308232913,130.4774247,88.46530786,-0.51374124,-1.345417934,
49.3203125,42.95108657,2.889817305,10.13987132,39.48913043,65.16607841,1.57437565,1.396720202,
27.828125,37.69203111,4.713509786,22.82037117,81.69397993,75.8003009,0.796866797,-0.448560872,
103.921875,47.64510884,0.197721803,0.181031504,4.494983278,25.65195022,6.819494868,50.26375418,
139.25,51.31505018,-0.139680069,-0.540490784,5.561036789,27.75520898,5.551499827,32.12548785,
92.4375,42.76932129,0.400427421,0.747898603,1.449832776,16.22423324,12.11337491,152.9693841,
142.78125,48.15695976,-0.317777933,-0.449601586,3.334448161,23.8443991,8.913211068,81.806316,
121.3359375,50.6157827,0.35142158,-0.039742082,2.424749164,16.85503377,8.746258663,89.09272651,
105.65625,49.55921923,0.676353218,0.709236555,3.045150502,19.25939726,8.665260848,85.9856312,
12.1171875,28.23800107,7.525027544,57.17523165,123.6220736,68.76162825,0.047998738,-0.562968091,
97.3359375,43.62075147,0.322209176,0.767282698,7.352006689,36.60675054,5.11757834,25.53894538,
93.515625,42.19189503,0.682862094,1.248827738,3.049331104,18.63027191,8.17072024,77.86910097,
16.5546875,47.36358843,4.062784725,15.06497082,112.583612,58.80159542,0.404615957,-0.285589629,
105.3828125,47.4651387,0.469712672,0.360433385,2.316889632,14.00122124,9.493822245,120.1010674,
137.328125,47.83322416,-0.163863234,-0.276708858,7.7090301,35.04703889,4.889746284,24.14596331,
13.7265625,27.71865201,6.740331297,49.21605044,96.74916388,73.91970441,0.291496022,-0.751527032,
